embasamento              5        4842.77E+00   6.66E-01   1.33E+06   5.09E+00   
embasamento              5        4852.76E+00   6.56E-01   1.37E+06   4.86E+00   
embasamento              5        4862.74E+00   7.91E-01   1.36E+06   4.17E+00   
embasamento              5        4872.81E+00   7.23E-01   1.39E+06   4.79E+00   
embasamento              5        4882.82E+00   6.70E-01   1.28E+06   5.33E+00   
embasamento              5        4892.80E+00   6.95E-01   1.28E+06   5.07E+00   
embasamento              5        4902.80E+00   7.18E-01   1.37E+06   5.02E+00   
embasamento              5        4912.79E+00   7.06E-01   1.35E+06   4.91E+00   
embasamento              5        4922.78E+00   7.69E-01   1.28E+06   5.02E+00   
embasamento              5        4932.79E+00   7.30E-01   1.19E+06   5.19E+00   
embasamento              5        4942.76E+00   7.25E-01   1.31E+06   5.40E+00   
embasamento              5        4952.74E+00   7.50E-01   1.21E+06   5.07E+00   
embasamento              5        4962.76E+00   7.12E-01   1.30E+06   4.94E+00   
embasamento              5        4972.75E+00   6.68E-01   1.37E+06   5.30E+00   
embasamento              5        4982.83E+00   6.86E-01   1.35E+06   4.94E+00   
embasamento              5        4992.83E+00   7.21E-01   1.31E+06   4.93E+00   
embasamento              5        5002.84E+00   7.85E-01   1.34E+06   4.81E+00   
embasamento              5        5012.89E+00   6.53E-01   1.20E+06   5.29E+00   
embasamento              5        5022.83E+00   7.52E-01   1.36E+06   4.70E+00   
embasamento              5        5032.81E+00   7.32E-01   1.11E+06   5.32E+00   
embasamento              5        5042.79E+00   7.00E-01   1.33E+06   4.70E+00   
embasamento              5        5052.83E+00   7.45E-01   1.28E+06   5.76E+00   
embasamento              5        5062.78E+00   6.91E-01   1.26E+06   5.08E+00   
embasamento              5        5072.79E+00   6.48E-01   1.25E+06   5.27E+00   
embasamento              5        5082.77E+00   7.63E-01   1.29E+06   5.01E+00   
embasamento              5        5092.82E+00   7.25E-01   1.39E+06   5.07E+00   
embasamento              5        5102.82E+00   6.82E-01   1.38E+06   5.36E+00   
embasamento              5        5112.81E+00   6.38E-01   1.32E+06   4.64E+00   
embasamento              5        5122.81E+00   6.97E-01   1.28E+06   4.41E+00   
embasamento              5        5132.77E+00   6.98E-01   1.33E+06   4.81E+00   
embasamento              5        5142.81E+00   6.85E-01   1.30E+06   4.81E+00   
embasamento              5        5152.78E+00   7.63E-01   1.21E+06   5.40E+00   
embasamento              5        5162.78E+00   6.87E-01   1.33E+06   5.06E+00   
embasamento              5        5172.80E+00   6.23E-01   1.31E+06   5.36E+00   
embasamento              5        5182.85E+00   5.94E-01   1.22E+06   5.17E+00   
embasamento              5        5192.87E+00   6.52E-01   1.27E+06   4.70E+00   
embasamento              5        5202.77E+00   7.44E-01   1.29E+06   4.77E+00   
embasamento              5        5212.81E+00   6.69E-01   1.36E+06   4.90E+00   
embasamento              5        5222.86E+00   6.31E-01   1.41E+06   4.82E+00   
embasamento              5        5232.83E+00   6.82E-01   1.24E+06   4.87E+00   
embasamento              5        5242.77E+00   7.45E-01   1.21E+06   4.67E+00   
embasamento              5        5252.89E+00   6.76E-01   1.35E+06   5.00E+00   
embasamento              5        5262.76E+00   6.92E-01   1.32E+06   4.95E+00   
embasamento              5        5272.83E+00   7.05E-01   1.34E+06   5.10E+00   
embasamento              5        5282.80E+00   6.69E-01   1.32E+06   4.86E+00   
embasamento              5        5292.77E+00   6.52E-01   1.36E+06   5.04E+00   
embasamento              5        5302.77E+00   6.29E-01   1.25E+06   4.75E+00   
embasamento              5        5312.85E+00   7.37E-01   1.15E+06   4.80E+00   
embasamento              5        5322.76E+00   6.99E-01   1.32E+06   5.03E+00   
embasamento              5        5332.76E+00   6.70E-01   1.38E+06   5.24E+00   
embasamento              5        5342.77E+00   6.52E-01   1.38E+06   4.77E+00   
embasamento              5        5352.81E+00   7.27E-01   1.32E+06   5.11E+00   
embasamento              5        5362.77E+00   7.38E-01   1.29E+06   5.53E+00   
embasamento              5        5372.78E+00   6.89E-01   1.21E+06   4.81E+00   
embasamento              5        5382.77E+00   6.51E-01   1.36E+06   4.78E+00   
embasamento              5        5392.85E+00   7.05E-01   1.35E+06   5.35E+00   
embasamento              5        5402.80E+00   7.01E-01   1.35E+06   4.76E+00   
embasamento              5        5412.89E+00   7.27E-01   1.34E+06   5.30E+00   
embasamento              5        5422.80E+00   6.54E-01   1.25E+06   5.23E+00   
embasamento              5        5432.76E+00   6.65E-01   1.30E+06   4.48E+00   
embasamento              5        5442.83E+00   7.83E-01   1.28E+06   5.12E+00   
embasamento              5        5452.78E+00   6.99E-01   1.33E+06   4.79E+00   
embasamento              5        5462.78E+00   6.85E-01   1.22E+06   5.11E+00   
embasamento              5        5472.79E+00   7.09E-01   1.21E+06   4.83E+00   
embasamento              5        5482.80E+00   7.01E-01   1.37E+06   5.19E+00   
embasamento              5        5492.84E+00   6.80E-01   1.24E+06   5.28E+00   
embasamento              5        5502.81E+00   6.61E-01   1.34E+06   4.73E+00   
embasamento              5        5512.79E+00   6.96E-01   1.30E+06   5.23E+00   
embasamento              5        5522.78E+00   6.65E-01   1.31E+06   5.12E+00   
embasamento              5        5532.79E+00   6.60E-01   1.14E+06   4.99E+00   
embasamento              5        5542.80E+00   7.21E-01   1.35E+06   5.69E+00   
embasamento              5        5552.76E+00   7.30E-01   1.31E+06   4.87E+00   
embasamento              5        5562.75E+00   7.05E-01   1.31E+06   4.67E+00   
embasamento              5        5572.77E+00   6.83E-01   1.30E+06   5.06E+00   
embasamento              5        5582.79E+00   7.02E-01   1.22E+06   5.20E+00   
embasamento              5        5592.82E+00   6.77E-01   1.35E+06   4.50E+00   
embasamento              5        5602.80E+00   6.55E-01   1.23E+06   5.00E+00   
embasamento              5        5612.83E+00   7.28E-01   1.35E+06   4.66E+00   
embasamento              5        5622.79E+00   7.15E-01   1.47E+06   4.65E+00   
embasamento              5        5632.82E+00   6.66E-01   1.32E+06   4.98E+00   
embasamento              5        5642.82E+00   6.84E-01   1.25E+06   5.37E+00   
embasamento              5        5652.80E+00   6.52E-01   1.32E+06   5.03E+00   
embasamento              5        5662.81E+00   6.90E-01   1.20E+06   4.65E+00   
embasamento              5        5672.76E+00   6.67E-01   1.18E+06   4.90E+00   
embasamento              5        5682.80E+00   7.13E-01   1.28E+06   5.05E+00   
embasamento              5        5692.82E+00   6.43E-01   1.28E+06   5.11E+00   
embasamento              5        5702.79E+00   7.81E-01   1.29E+06   4.70E+00   
embasamento              5        5712.78E+00   7.32E-01   1.29E+06   4.75E+00   
embasamento              5        5722.81E+00   6.94E-01   1.22E+06   5.30E+00   
embasamento              5        5732.74E+00   7.07E-01   1.39E+06   5.59E+00   
embasamento              5        5742.78E+00   6.96E-01   1.30E+06   4.74E+00   
embasamento              5        5752.81E+00   6.31E-01   1.30E+06   4.79E+00   
embasamento              5        5762.78E+00   6.66E-01   1.41E+06   4.87E+00   
embasamento              5        5772.82E+00   7.50E-01   1.21E+06   4.72E+00   
embasamento              5        5782.80E+00   7.29E-01   1.31E+06   5.14E+00   
embasamento              5        5792.84E+00   6.96E-01   1.28E+06   4.48E+00   
embasamento              5        5802.78E+00   7.15E-01   1.31E+06   4.90E+00   
embasamento              5        5812.83E+00   7.01E-01   1.36E+06   4.81E+00   
embasamento              5        5822.78E+00   6.13E-01   1.31E+06   5.56E+00   
embasamento              5        5832.79E+00   7.31E-01   1.30E+06   4.84E+00   
embasamento              5        5842.84E+00   7.40E-01   1.29E+06   5.22E+00   
embasamento              5        5852.76E+00   6.39E-01   1.39E+06   5.05E+00   
embasamento              5        5862.73E+00   7.98E-01   1.23E+06   4.45E+00   
embasamento              5        5872.82E+00   6.92E-01   1.22E+06   5.16E+00   
embasamento              5        5882.76E+00   7.69E-01   1.37E+06   4.88E+00   
embasamento              5        5892.74E+00   6.42E-01   1.41E+06   4.67E+00   
embasamento              5        5902.73E+00   7.31E-01   1.26E+06   4.79E+00   
embasamento              5        5912.82E+00   7.20E-01   1.15E+06   5.32E+00   
embasamento              5        5922.77E+00   7.42E-01   1.25E+06   5.26E+00   
embasamento              5        5932.76E+00   6.90E-01   1.33E+06   4.69E+00   
embasamento              5        5942.76E+00   7.04E-01   1.27E+06   5.05E+00   
embasamento              5        5952.80E+00   6.89E-01   1.37E+06   4.99E+00   
embasamento              5        5962.79E+00   6.94E-01   1.34E+06   4.99E+00   
embasamento              5        5972.81E+00   6.88E-01   1.44E+06   5.07E+00   
embasamento              5        5982.82E+00   6.14E-01   1.32E+06   4.89E+00   
embasamento              5        5992.75E+00   6.66E-01   1.37E+06   5.83E+00   
embasamento              5        6002.81E+00   7.51E-01   1.38E+06   5.44E+00   
embasamento              5        6012.83E+00   7.53E-01   1.23E+06   4.91E+00   
embasamento              5        6022.82E+00   6.90E-01   1.30E+06   5.17E+00   
embasamento              5        6032.80E+00   6.60E-01   1.39E+06   4.77E+00   
embasamento              5        6042.79E+00   7.40E-01   1.32E+06   5.03E+00   
embasamento              5        6052.81E+00   7.45E-01   1.29E+06   5.34E+00   
embasamento              5        6062.75E+00   7.07E-01   1.29E+06   5.30E+00   
embasamento              5        6072.76E+00   6.23E-01   1.39E+06   4.69E+00   
embasamento              5        6082.77E+00   6.53E-01   1.30E+06   5.19E+00   
embasamento              5        6092.80E+00   6.62E-01   1.33E+06   5.27E+00   
embasamento              5        6102.77E+00   7.19E-01   1.38E+06   5.71E+00   
embasamento              5        6112.81E+00   7.13E-01   1.21E+06   5.11E+00   
embasamento              5        6122.82E+00   6.60E-01   1.24E+06   5.37E+00   
embasamento              5        6132.79E+00   6.80E-01   1.43E+06   4.89E+00   
embasamento              5        6142.84E+00   7.51E-01   1.38E+06   4.73E+00   
embasamento              5        6152.88E+00   6.74E-01   1.29E+06   4.80E+00   
embasamento              5        6162.82E+00   7.81E-01   1.27E+06   5.12E+00   
embasamento              5        6172.81E+00   7.13E-01   1.23E+06   5.28E+00   
embasamento              5        6182.79E+00   6.52E-01   1.24E+06   5.30E+00   
embasamento              5        6192.80E+00   6.56E-01   1.28E+06   5.35E+00   
embasamento              5        6202.86E+00   7.46E-01   1.34E+06   5.13E+00   
embasamento              5        6212.79E+00   7.51E-01   1.36E+06   5.05E+00   
embasamento              5        6222.82E+00   7.45E-01   1.31E+06   5.29E+00   
embasamento              5        6232.82E+00   6.70E-01   1.25E+06   4.74E+00   
embasamento              5        6242.80E+00   6.93E-01   1.20E+06   5.10E+00   
embasamento              5        6252.79E+00   7.15E-01   1.21E+06   5.06E+00   
embasamento              5        6262.82E+00   7.09E-01   1.33E+06   5.27E+00   
embasamento              5        6272.78E+00   6.49E-01   1.42E+06   5.22E+00   
embasamento              5        6282.83E+00   6.86E-01   1.40E+06   5.26E+00   
embasamento              5        6292.81E+00   7.13E-01   1.37E+06   5.00E+00   
embasamento              5        6302.81E+00   7.30E-01   1.32E+06   5.49E+00   
embasamento              5        6312.77E+00   6.60E-01   1.33E+06   4.39E+00   
embasamento              5        6322.78E+00   7.17E-01   1.38E+06   5.50E+00   
embasamento              5        6332.77E+00   6.89E-01   1.39E+06   5.44E+00   
embasamento              5        6342.84E+00   7.14E-01   1.38E+06   5.44E+00   
embasamento              5        6352.84E+00   7.35E-01   1.36E+06   4.47E+00   
embasamento              5        6362.84E+00   7.12E-01   1.34E+06   4.88E+00   
embasamento              5        6372.77E+00   6.45E-01   1.39E+06   5.03E+00   
embasamento              5        6382.74E+00   6.90E-01   1.38E+06   5.22E+00   
embasamento              5        6392.74E+00   7.49E-01   1.35E+06   5.33E+00   
embasamento              5        6402.80E+00   6.99E-01   1.21E+06   4.78E+00   
embasamento              5        6412.84E+00   7.08E-01   1.27E+06   5.09E+00   
embasamento              5        6422.78E+00   6.89E-01   1.28E+06   5.01E+00   
embasamento              5        6432.79E+00   7.95E-01   1.28E+06   5.09E+00   
embasamento              5        6442.71E+00   6.39E-01   1.31E+06   4.98E+00   
embasamento              5        6452.79E+00   6.58E-01   1.21E+06   5.11E+00   
embasamento              5        6462.75E+00   6.60E-01   1.21E+06   4.64E+00   
embasamento              5        6472.78E+00   6.67E-01   1.29E+06   5.52E+00   
embasamento              5        6482.80E+00   7.19E-01   1.45E+06   4.91E+00   
embasamento              5        6492.79E+00   6.96E-01   1.33E+06   5.14E+00   
embasamento              5        6502.79E+00   7.60E-01   1.33E+06   5.31E+00   
embasamento              5        6512.77E+00   7.02E-01   1.33E+06   4.51E+00   
embasamento              5        6522.73E+00   7.12E-01   1.25E+06   5.02E+00   
embasamento              5        6532.79E+00   6.97E-01   1.39E+06   5.33E+00   
embasamento              5        6542.79E+00   6.21E-01   1.33E+06   5.23E+00   
embasamento              5        6552.86E+00   7.51E-01   1.37E+06   4.64E+00   
embasamento              5        6562.77E+00   7.02E-01   1.33E+06   5.09E+00   
embasamento              5        6572.83E+00   6.60E-01   1.26E+06   5.33E+00   
embasamento              5        6582.75E+00   6.38E-01   1.15E+06   5.14E+00   
embasamento              5        6592.81E+00   7.28E-01   1.42E+06   5.06E+00   
embasamento              5        6602.80E+00   7.03E-01   1.30E+06   5.20E+00   
embasamento              5        6612.77E+00   7.42E-01   1.32E+06   5.08E+00   
embasamento              5        6622.80E+00   7.05E-01   1.33E+06   4.99E+00   
embasamento              5        6632.80E+00   6.55E-01   1.32E+06   5.29E+00   
embasamento              5        6642.83E+00   7.46E-01   1.23E+06   5.05E+00   
embasamento              5        6652.81E+00   6.57E-01   1.37E+06   4.99E+00   
embasamento              5        6662.80E+00   6.97E-01   1.23E+06   5.37E+00   
embasamento              5        6672.79E+00   6.62E-01   1.17E+06   4.35E+00   
embasamento              5        6682.82E+00   7.06E-01   1.37E+06   5.01E+00   
embasamento              5        6692.79E+00   7.02E-01   1.22E+06   4.77E+00   
embasamento              5        6702.76E+00   7.05E-01   1.33E+06   4.63E+00   
embasamento              5        6712.79E+00   6.96E-01   1.21E+06   5.12E+00   
embasamento              5        6722.84E+00   7.08E-01   1.26E+06   5.03E+00   
embasamento              5        6732.82E+00   6.77E-01   1.39E+06   5.14E+00   
embasamento              5        6742.82E+00   7.31E-01   1.27E+06   5.16E+00   
embasamento              5        6752.79E+00   6.89E-01   1.29E+06   5.00E+00   
embasamento              5        6762.77E+00   7.57E-01   1.21E+06   4.39E+00   
embasamento              5        6772.85E+00   7.17E-01   1.24E+06   4.70E+00   
embasamento              5        6782.79E+00   7.10E-01   1.38E+06   5.30E+00   
embasamento              5        6792.80E+00   6.23E-01   1.43E+06   4.81E+00   
embasamento              5        6802.78E+00   6.85E-01   1.17E+06   4.63E+00   
embasamento              5        6812.79E+00   7.60E-01   1.24E+06   4.63E+00   
embasamento              5        6822.81E+00   7.25E-01   1.28E+06   4.78E+00   
embasamento              5        6832.84E+00   6.59E-01   1.36E+06   4.67E+00   
embasamento              5        6842.77E+00   6.72E-01   1.26E+06   4.78E+00   
embasamento              5        6852.80E+00   6.57E-01   1.37E+06   4.85E+00   
embasamento              5        6862.81E+00   6.77E-01   1.29E+06   5.42E+00   
embasamento              5        6872.81E+00   6.93E-01   1.29E+06   4.87E+00   
embasamento              5        6882.77E+00   6.36E-01   1.38E+06   5.08E+00   
embasamento              5        6892.80E+00   6.76E-01   1.32E+06   4.85E+00   
embasamento              5        6902.87E+00   7.02E-01   1.36E+06   5.56E+00   
embasamento              5        6912.86E+00   6.98E-01   1.24E+06   4.61E+00   
embasamento              5        6922.77E+00   6.91E-01   1.39E+06   5.30E+00   
embasamento              5        6932.85E+00   6.76E-01   1.26E+06   4.76E+00   
embasamento              5        6942.81E+00   6.97E-01   1.32E+06   5.82E+00   
embasamento              5        6952.80E+00   6.79E-01   1.21E+06   4.40E+00   
embasamento              5        6962.79E+00   7.13E-01   1.33E+06   5.60E+00   
embasamento              5        6972.81E+00   6.95E-01   1.32E+06   5.02E+00   
embasamento              5        6982.75E+00   7.59E-01   1.29E+06   5.11E+00   
embasamento              5        6992.75E+00   7.16E-01   1.27E+06   5.12E+00   
